"location","time_interval","sewer_and_water","power","roads_and_bridges","medical","buildings","shake_intensity"
6,"2020/4/6 20:00",19.8392857142857,12.8392857142857,9.26785714285714,4.83928571428571,10.6964285714286,0.333333333333333
6,"2020/4/6 21:00",13.6590909090909,12.3333333333333,6.4469696969697,10.8106060606061,12.3863636363636,0
6,"2020/4/6 22:00",9.14835164835165,14.1318681318681,9.56593406593407,9.63186813186813,13.032967032967,0
6,"2020/4/6 23:00",7.61904761904762,12.6190476190476,10.9047619047619,11.9047619047619,7.28571428571429,NA
6,"2020/4/7 00:00",17.25,6.94444444444444,10.25,9,9.11111111111111,0.333333333333333
6,"2020/4/7 01:00",11.1428571428571,6.47619047619048,14,18.4761904761905,8.80952380952381,0.25
6,"2020/4/7 02:00",8.89090909090909,9.89090909090909,9.87272727272727,10.6545454545455,12.0545454545455,0
6,"2020/4/7 03:00",8.25454545454545,10.8181818181818,6.45454545454545,4.36363636363636,9.36363636363636,0.5
6,"2020/4/7 04:00",8.23809523809524,8.4952380952381,12.0285714285714,13.2380952380952,13.4952380952381,1
6,"2020/4/7 05:00",8.66666666666667,9.95238095238095,8.33333333333333,9.66666666666667,8.33333333333333,NA
6,"2020/4/7 06:00",3.46666666666667,14.9666666666667,10.7,11.9,10.9666666666667,NA
6,"2020/4/7 07:00",3.64285714285714,14.5714285714286,8.28571428571429,9.35714285714286,8.41071428571429,1
6,"2020/4/7 08:00",13.6969696969697,7.15151515151515,10.3333333333333,15.8787878787879,15.1515151515152,0.333333333333333
6,"2020/4/7 09:00",12.352380952381,10.2380952380952,10.2666666666667,12.9809523809524,11.9238095238095,0.25
6,"2020/4/7 10:00",8.93333333333333,12.2333333333333,15.6,7.34444444444444,8.62222222222222,NA
6,"2020/4/7 11:00",10.3863636363636,9.06060606060606,8.62878787878788,12.4469696969697,9.35606060606061,0.25
6,"2020/4/7 12:00",11.0909090909091,9.41818181818182,11.1636363636364,6.96363636363636,16.2909090909091,0
6,"2020/4/7 13:00",8.42857142857143,9.69523809523809,6.35238095238095,11.6857142857143,9.80952380952381,0.2
6,"2020/4/7 14:00",13.125,11.8392857142857,8.85714285714286,12.5,10.5535714285714,0
6,"2020/4/7 15:00",11.6111111111111,11.5,9.36111111111111,8.19444444444444,8.77777777777778,0.5
6,"2020/4/7 16:00",10.1428571428571,20.4761904761905,8,5.33333333333333,8.33333333333333,0
6,"2020/4/7 17:00",13.2727272727273,14.2181818181818,9.27272727272727,8.07272727272727,12.6181818181818,1
6,"2020/4/7 18:00",15.1428571428571,10.5714285714286,14,11.9821428571429,10.5714285714286,NA
6,"2020/4/7 19:00",10.9047619047619,11.1428571428571,21.952380952381,5.28571428571429,12,1
6,"2020/4/7 20:00",19.6590909090909,4.87878787878788,8.78787878787879,9.65909090909091,13.1742424242424,0
6,"2020/4/7 21:00",9.06666666666667,8.66666666666667,6.96666666666667,4.16666666666667,15.0666666666667,NA
6,"2020/4/7 22:00",11.6,14.6666666666667,2.56666666666667,3.76666666666667,6.56666666666667,NA
6,"2020/4/7 23:00",11.7857142857143,10.3076923076923,9.76373626373626,11.2582417582418,12.2197802197802,0.2
6,"2020/4/8 00:00",14.2651515151515,17.4545454545455,13.1136363636364,9.15151515151515,11.8787878787879,0.5
6,"2020/4/8 01:00",7.06666666666667,15.8666666666667,12.4,14.6666666666667,12.5666666666667,NA
6,"2020/4/8 02:00",9.51515151515152,10.4469696969697,6.81818181818182,13.2424242424242,10.3863636363636,1
6,"2020/4/8 03:00",10.0714285714286,15.5659340659341,15.5659340659341,10.6813186813187,12.2692307692308,0
6,"2020/4/8 04:00",14.3333333333333,10.7307692307692,10.9102564102564,15.3076923076923,11.9358974358974,NA
6,"2020/4/8 05:00",11.8611111111111,9.5,5.02777777777778,9.52777777777778,14,0
6,"2020/4/8 06:00",18.8095238095238,11.952380952381,11.1428571428571,6.14285714285714,19.952380952381,0.5
6,"2020/4/8 07:00",8.21428571428571,10.125,10,9.98214285714286,14.7857142857143,NA
6,"2020/4/8 08:00",1.59511523907809,0.757137942896457,1.47478500171999,1.11578947368421,1.07643618851049,0.620157275809826
6,"2020/4/8 09:00",1.1048518397916,1.17095408661674,1.68128369333189,1.91502948731864,1.55087014725569,0.573978519282957
6,"2020/4/8 10:00",0.958479594369393,0.860475835903982,0.822341594865794,1.26910257773996,1.34696663475517,1.1450404667796
6,"2020/4/8 11:00",2.46647626818985,1.80834353325173,2.58489732082143,2.29402964776282,2.40592275261798,1.15717971458518
6,"2020/4/8 12:00",2.53988868274583,2.91465677179963,2.64584621727479,2.14924757781901,2.31374974232117,1.27765567765568
6,"2020/4/8 13:00",3.12844702467344,4.51306240928882,4.3055152394775,2.75471698113208,4.21625544267054,1.22525252525253
6,"2020/4/8 14:00",2.35978835978836,6.58730158730159,6.96693121693122,8.47619047619048,8.36507936507937,1.22943722943723
6,"2020/4/8 15:00",11.9233333333333,10.25,9.47666666666667,7.59333333333333,11.21,0.878787878787879
6,"2020/4/8 16:00",11.0058479532164,7.69590643274854,12.093567251462,4.65497076023392,9.28654970760234,0.694444444444444
6,"2020/4/8 17:00",9.93333333333333,10.2291666666667,3.18333333333333,17.1333333333333,11.2958333333333,0.5
6,"2020/4/8 18:00",7.85,10.3625,9.71666666666667,11.7333333333333,11.7166666666667,0
6,"2020/4/8 19:00",14.1838235294118,10.7794117647059,9.36029411764706,13.1176470588235,10.8897058823529,0.5
6,"2020/4/8 20:00",7.61111111111111,7.44444444444444,17.25,15.25,12.7777777777778,0.5
6,"2020/4/8 21:00",11.7647058823529,8.01470588235294,14.5294117647059,12.4338235294118,10.4044117647059,0.2
6,"2020/4/8 22:00",12.0181818181818,15.0909090909091,13.6909090909091,7.76363636363636,12.4181818181818,0.3
6,"2020/4/8 23:00",10.5,7.71241830065359,6.70588235294118,12.7058823529412,12.3529411764706,0.5
6,"2020/4/9 00:00",14.952380952381,9.68571428571429,9.6,12.2380952380952,12.8380952380952,1
6,"2020/4/9 01:00",9.56363636363636,8.29090909090909,12.9636363636364,15.4909090909091,12.4,0.5
6,"2020/4/9 02:00",11.5,13.6923076923077,13.4358974358974,15.474358974359,11.5641025641026,0.5
6,"2020/4/9 03:00",14.4469696969697,13,9.90909090909091,15.1742424242424,17.6363636363636,0
6,"2020/4/9 04:00",7,3,16.3333333333333,33.3333333333333,6.33333333333333,NA
6,"2020/4/9 05:00",3.49090909090909,7.01818181818182,12.6727272727273,8.27272727272727,9.69090909090909,1
6,"2020/4/9 06:00",17.4230769230769,14.4358974358974,16.8589743589744,14.0897435897436,14.2435897435897,0.333333333333333
6,"2020/4/9 07:00",6.22222222222222,15.1666666666667,10.0555555555556,8.98888888888889,15.8777777777778,NA
6,"2020/4/9 08:00",9.29090909090909,9.65454545454545,5.89090909090909,16.0727272727273,7.27272727272727,0.5
6,"2020/4/9 09:00",17.2111111111111,6.62222222222222,15.5111111111111,13.0666666666667,11.5666666666667,0.333333333333333
6,"2020/4/9 10:00",4.4,5.9,13.1,7.76666666666667,6.56666666666667,0
6,"2020/4/9 11:00",12.2142857142857,12.7857142857143,10.8571428571429,12.2678571428571,11.0714285714286,0
6,"2020/4/9 12:00",17,9.2,14.3,14,8.7,0
6,"2020/4/9 13:00",13.2727272727273,7.96363636363636,6.85454545454545,12.8545454545455,15.0727272727273,1
6,"2020/4/9 14:00",6.56410256410256,8.56410256410256,13.1410256410256,12.6025641025641,5.91025641025641,0.333333333333333
6,"2020/4/9 15:00",1.37993527508091,1.1408393360476,1.2830671260048,1.52475206180186,0.797536277273202,0.541517238344591
6,"2020/4/9 16:00",3.24950792499741,2.46058220242412,2.27639075934943,2.01792188956801,1.4787112814669,0.56510979633633
6,"2020/4/9 17:00",2.71673329525985,2.28973919664953,1.87283457072149,3.22330097087379,1.81229773462783,0.466293393057111
6,"2020/4/9 18:00",6.08204081632653,5.83673469387755,4.61224489795918,5.13632653061225,3.8469387755102,0.407692307692308
6,"2020/4/9 19:00",9.96190476190476,8.43333333333333,5.99047619047619,7.54761904761905,7.16190476190476,0.840659340659341
6,"2020/4/9 20:00",9.55882352941176,12.3006535947712,13.0588235294118,10.8104575163399,9.20261437908497,0.267857142857143
6,"2020/4/9 21:00",16.0181818181818,21.0545454545455,7.4,9.76363636363636,5.47272727272727,0.333333333333333
6,"2020/4/9 22:00",6.23809523809524,11.6666666666667,11.1428571428571,9.47619047619048,12.6190476190476,0
6,"2020/4/9 23:00",12.2692307692308,14.8076923076923,6.41025641025641,10.9358974358974,12.0897435897436,0
6,"2020/4/10 00:00",7,7,8,10,10,NA
6,"2020/4/10 01:00",20,8.3,11.3,13.3,3.5,NA
6,"2020/4/10 02:00",8.86111111111111,12,5.75,7.5,11.5,NA
6,"2020/4/10 03:00",7.85714285714286,10.7285714285714,8.39047619047619,13.9904761904762,13.6,0.166666666666667
6,"2020/4/10 04:00",11.7,12.2,9.3,5.3,12.7,0
6,"2020/4/10 05:00",10.8888888888889,10.2666666666667,18.9,14.5444444444444,7.34444444444444,0.333333333333333
6,"2020/4/10 06:00",7.33333333333333,11.4502923976608,9.87134502923977,10.9181286549708,12.3391812865497,1
6,"2020/4/10 07:00",10.0555555555556,9.65555555555556,10.6666666666667,5.37777777777778,13.5111111111111,0
6,"2020/4/10 08:00",7.97435897435897,15.2564102564103,10.3076923076923,5.47435897435897,10.7692307692308,0.5
6,"2020/4/10 09:00",11.3333333333333,12.4761904761905,11.6190476190476,8.28571428571429,11.8095238095238,NA
6,"2020/4/10 10:00",8.66666666666667,9.74358974358974,9.97435897435897,14.9358974358974,17.5641025641026,0.333333333333333
6,"2020/4/10 11:00",12.6111111111111,10.1944444444444,8.77777777777778,6.75,9.77777777777778,0.333333333333333
6,"2020/4/10 12:00",14.6964285714286,14.5535714285714,7.14285714285714,14.9821428571429,6.57142857142857,0.5
6,"2020/4/10 13:00",9.05454545454545,18.8727272727273,4.89090909090909,15.6545454545455,10.1636363636364,0.5
6,"2020/4/10 14:00",9.63636363636364,10.8106060606061,10.75,9.45454545454546,4.75,0.333333333333333
6,"2020/4/10 15:00",15.978021978022,9.49450549450549,10.4175824175824,9.51648351648352,7.2967032967033,1
6,"2020/4/10 16:00",6.09340659340659,11.4505494505495,13.9120879120879,12.1813186813187,11.9395604395604,1
6,"2020/4/10 17:00",16,12.7,6,8,15.8,NA
6,"2020/4/10 18:00",8.24358974358974,6.19230769230769,8.07692307692308,12.3076923076923,18.1923076923077,0
6,"2020/4/10 19:00",5.38888888888889,10.1777777777778,13.0666666666667,12.9,10.8888888888889,0.5
6,"2020/4/10 20:00",11.4727272727273,12.6181818181818,11.2727272727273,6.96363636363636,9.36363636363636,0.5
6,"2020/4/10 21:00",13.8777777777778,8.62222222222222,10.0111111111111,12.1777777777778,9.87777777777778,0.5
6,"2020/4/10 22:00",9.69090909090909,14.5636363636364,13.0909090909091,8.49090909090909,10.8727272727273,0
6,"2020/4/10 23:00",18.75,12,10,12.5277777777778,8.86111111111111,0
7,"2020/4/6 05:00",NA,3,1,NA,NA,NA
7,"2020/4/6 06:00",NA,NA,NA,NA,NA,NA
7,"2020/4/6 07:00",NA,4,9,NA,NA,NA
7,"2020/4/6 08:00",NA,NA,NA,NA,NA,NA
7,"2020/4/6 09:00",NA,9,4,NA,NA,NA
7,"2020/4/6 10:00",NA,NA,NA,NA,NA,NA
7,"2020/4/6 11:00",NA,NA,NA,NA,NA,NA
7,"2020/4/6 12:00",NA,NA,NA,NA,NA,NA
7,"2020/4/6 13:00",NA,4,8,NA,NA,NA
7,"2020/4/6 14:00",NA,5,5,NA,NA,1
7,"2020/4/6 15:00",NA,NA,NA,NA,NA,NA
7,"2020/4/6 16:00",NA,3,3,NA,NA,NA
7,"2020/4/6 17:00",NA,NA,NA,NA,NA,NA
7,"2020/4/6 18:00",NA,NA,NA,NA,NA,NA
7,"2020/4/6 19:00",NA,NA,NA,NA,NA,NA
7,"2020/4/6 20:00",NA,NA,NA,NA,NA,NA
7,"2020/4/6 21:00",NA,NA,NA,NA,NA,NA
7,"2020/4/6 22:00",NA,NA,NA,NA,NA,NA
7,"2020/4/6 23:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 00:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 01:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 02:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 03:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 04:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 05:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 06:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 07:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 08:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 09:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 10:00",NA,0,8,NA,NA,NA
7,"2020/4/7 11:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 12:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 13:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 14:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 15:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 16:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 17:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 18:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 19:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 20:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 21:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 22:00",NA,NA,NA,NA,NA,NA
7,"2020/4/7 23:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 00:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 01:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 02:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 03:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 04:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 05:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 06:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 07:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 08:00",NA,0.901098901098901,0.532967032967033,NA,NA,0.840659340659341
7,"2020/4/8 09:00",4.5,0.616393442622951,0.366666666666667,NA,0.5,0.598907103825137
7,"2020/4/8 10:00",NA,0.325311942959002,0.531194295900178,NA,NA,0.420677361853832
7,"2020/4/8 11:00",NA,0.302536231884058,0.77536231884058,NA,2,4.2445652173913
7,"2020/4/8 12:00",NA,8.56666666666667,1.46666666666667,NA,NA,3
7,"2020/4/8 13:00",NA,0.5,0,6,NA,12.5
7,"2020/4/8 14:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 15:00",NA,0,0.5,NA,NA,2
7,"2020/4/8 16:00",NA,0.5,0.5,NA,NA,2
7,"2020/4/8 17:00",NA,10,10,NA,NA,0
7,"2020/4/8 18:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 19:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 20:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 21:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 22:00",NA,NA,NA,NA,NA,NA
7,"2020/4/8 23:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 00:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 01:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 02:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 03:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 04:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 05:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 06:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 07:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 08:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 09:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 10:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 11:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 12:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 13:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 14:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 15:00",NA,0.333333333333333,0.333333333333333,NA,NA,0.333333333333333
7,"2020/4/9 16:00",NA,0.666666666666667,0.266666666666667,NA,NA,1.06666666666667
7,"2020/4/9 17:00",NA,0.166666666666667,0.266666666666667,NA,NA,0.566666666666667
7,"2020/4/9 18:00",NA,0,0,NA,NA,0
7,"2020/4/9 19:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 20:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 21:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 22:00",NA,NA,NA,NA,NA,NA
7,"2020/4/9 23:00",NA,10,0,NA,NA,NA
7,"2020/4/10 00:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 01:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 02:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 03:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 04:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 05:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 06:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 07:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 08:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 09:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 10:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 11:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 12:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 13:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 14:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 15:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 16:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 17:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 18:00",NA,NA,NA,NA,NA,NA
7,"2020/4/10 19:00",NA,10,2,NA,NA,0
7,"2020/4/10 20:00",NA,10,0,NA,NA,NA
8,"2020/4/6 00:00",10.2095238095238,11.5238095238095,9.80952380952381,NA,10.1428571428571,0.333333333333333
8,"2020/4/6 01:00",10.8727272727273,6.56363636363636,16.7636363636364,NA,11.0181818181818,1
8,"2020/4/6 02:00",10.6777777777778,13.7888888888889,12.3222222222222,NA,8.9,0
8,"2020/4/6 03:00",14.8909090909091,14.4181818181818,9.65454545454545,NA,8.36363636363636,1
8,"2020/4/6 04:00",9.13333333333333,14.2,14.9625,NA,8.51666666666667,1
8,"2020/4/6 05:00",12.6190476190476,7.80952380952381,15.6666666666667,NA,9.47619047619048,0
8,"2020/4/6 06:00",14.3974358974359,7.92307692307692,6.3974358974359,NA,7.52564102564103,0
8,"2020/4/6 07:00",10.4545454545455,3.01818181818182,9.29090909090909,NA,12.2727272727273,NA
8,"2020/4/6 08:00",11.9015151515152,13.1136363636364,19.4242424242424,NA,12.9924242424242,0
8,"2020/4/6 09:00",15.3571428571429,8.28571428571429,10.8571428571429,NA,7.26785714285714,0
8,"2020/4/6 10:00",7.46666666666667,5.86666666666667,15.7666666666667,1,12.5666666666667,0
8,"2020/4/6 11:00",8.21818181818182,12.2909090909091,12.4545454545455,NA,9.69090909090909,0.166666666666667
8,"2020/4/6 12:00",14.2573099415205,12.374269005848,7.05263157894737,NA,11.6081871345029,1
8,"2020/4/6 13:00",9.55882352941176,12.0073529411765,7.94117647058824,NA,9.73529411764706,0.333333333333333
8,"2020/4/6 14:00",9.77666666666667,6.62666666666667,6.86,NA,2.29,0.251461988304094
8,"2020/4/6 15:00",9.03048780487805,6.84390243902439,3.89390243902439,7,5.29756097560976,0.157258064516129
8,"2020/4/6 16:00",1.56368393511251,2.56410256410256,0.927969649398221,NA,1.55821559392988,0.185076380728555
8,"2020/4/6 17:00",4.65921052631579,3.04901315789474,2.51041666666667,40.5,1.59989035087719,0.190971272229822
8,"2020/4/6 18:00",5.31818181818182,5.34040404040404,5.72525252525253,NA,4.33636363636364,0.133603238866397
8,"2020/4/6 19:00",14.9288537549407,11.0869565217391,10.0909090909091,NA,5.72727272727273,0.2
8,"2020/4/6 20:00",9.98333333333333,12.7291666666667,11.7166666666667,NA,9.46666666666667,0.333333333333333
8,"2020/4/6 21:00",7.13450292397661,12.4502923976608,8.31578947368421,NA,6.14619883040936,0.277777777777778
8,"2020/4/6 22:00",15.4952380952381,9.38095238095238,12.5428571428571,NA,10.0666666666667,0.25
8,"2020/4/6 23:00",13.2564102564103,7.19230769230769,12.2307692307692,NA,12.3974358974359,0
8,"2020/4/7 00:00",6.26666666666667,8.01111111111111,8.32222222222222,NA,7.6,0
8,"2020/4/7 01:00",8.5,4.25,9.94444444444444,NA,11.1111111111111,0
8,"2020/4/7 02:00",10.1818181818182,11.3636363636364,10.6287878787879,NA,11.5378787878788,0
8,"2020/4/7 03:00",6.75,9.61111111111111,11.9444444444444,NA,11.6944444444444,0.5
8,"2020/4/7 04:00",10.1666666666667,10.7,6.56666666666667,NA,10.2666666666667,0.333333333333333
8,"2020/4/7 05:00",13.4761904761905,21.2857142857143,12.2857142857143,7,8.23809523809524,1
8,"2020/4/7 06:00",4.99242424242424,10.9924242424242,9.17424242424242,NA,12.6363636363636,NA
8,"2020/4/7 07:00",15.5,17.8,10.7,3,7.2,0
8,"2020/4/7 08:00",12.5277777777778,6.94444444444444,7.5,NA,14.6111111111111,0.5
8,"2020/4/7 09:00",10.525641025641,9.24358974358974,11.0769230769231,NA,10.7692307692308,NA
8,"2020/4/7 10:00",10,9.02777777777778,7.52777777777778,NA,9.27777777777778,0
8,"2020/4/7 11:00",15.7777777777778,12.2777777777778,7.94444444444444,NA,7.44444444444444,0.333333333333333
8,"2020/4/7 12:00",8.56410256410256,7.6025641025641,9.41025641025641,NA,13.4358974358974,0.5
8,"2020/4/7 13:00",10.5535714285714,15.125,13.6964285714286,NA,9.71428571428571,NA
8,"2020/4/7 14:00",11.1136363636364,11.2954545454545,10,NA,9.51515151515152,0.333333333333333
8,"2020/4/7 15:00",16.5666666666667,12,17.2,NA,13.4666666666667,0.5
8,"2020/4/7 16:00",10.75,7,11.7777777777778,NA,16.4444444444444,0
8,"2020/4/7 17:00",9.77777777777778,14.6777777777778,12.0444444444444,NA,4.84444444444444,0
8,"2020/4/7 18:00",16.25,10.1944444444444,5.86111111111111,NA,10.5,0
8,"2020/4/7 19:00",8.61764705882353,9.71241830065359,11.781045751634,NA,8.58823529411765,0.25
8,"2020/4/7 20:00",15.5277777777778,7.5,15.3611111111111,NA,11.7777777777778,0.5
8,"2020/4/7 21:00",9.80952380952381,11.8095238095238,11.2380952380952,NA,9.90476190476191,0.333333333333333
8,"2020/4/7 22:00",7.90151515151515,14.0606060606061,11.6363636363636,NA,13.9015151515152,0.333333333333333
8,"2020/4/7 23:00",18,0.5,8,NA,18,1
8,"2020/4/8 00:00",NA,NA,NA,NA,NA,NA
8,"2020/4/8 01:00",13.1238095238095,6.80952380952381,11.0285714285714,NA,7.55238095238095,0
8,"2020/4/8 02:00",0.8,11.3666666666667,2,NA,13.5,0.5
8,"2020/4/8 03:00",12.5714285714286,6,10.4107142857143,NA,8.28571428571429,NA
8,"2020/4/8 04:00",10.7857142857143,13.7142857142857,11.4107142857143,NA,4.125,1
8,"2020/4/8 05:00",14.9444444444444,12.9444444444444,11.9444444444444,3,12.5,0.5
8,"2020/4/8 06:00",16.1777777777778,9.65555555555556,10.5,NA,13.1555555555556,0.5
8,"2020/4/8 07:00",2.4,5.76666666666667,9.86666666666667,NA,14.2666666666667,1
8,"2020/4/8 08:00",0.959796941871036,0.761764195172773,0.97779434746637,11.2678571428571,0.805348150720611,0.649388379204893
8,"2020/4/8 09:00",0.648879886090838,0.65385831904644,0.660084241743891,9.83004926108374,0.604829345333252,0.574363244800062
8,"2020/4/8 10:00",0.834945790538367,0.859148429022727,0.827796814461467,9.41680672268908,0.847351446236899,0.790872011600307
8,"2020/4/8 11:00",0.905946290308757,0.894758739651811,0.864863296263078,10.0927419354839,0.878959846293076,0.840949095189456
8,"2020/4/8 12:00",1.48833722689151,1.31581232154525,1.22664536398056,7.875,1.39968493506261,0.73964369166768
8,"2020/4/8 13:00",NA,NA,NA,NA,NA,NA
8,"2020/4/8 14:00",NA,NA,NA,NA,NA,NA
8,"2020/4/8 15:00",NA,NA,NA,NA,NA,NA
8,"2020/4/8 16:00",NA,NA,NA,NA,NA,NA
8,"2020/4/8 17:00",NA,NA,NA,NA,NA,NA
8,"2020/4/8 18:00",NA,NA,NA,NA,NA,NA
8,"2020/4/8 19:00",NA,NA,NA,NA,NA,NA
8,"2020/4/8 20:00",NA,NA,NA,NA,NA,NA
8,"2020/4/8 21:00",NA,NA,NA,NA,NA,NA
8,"2020/4/8 22:00",NA,NA,NA,NA,NA,NA
8,"2020/4/8 23:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 00:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 01:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 02:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 03:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 04:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 05:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 06:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 07:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 08:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 09:00",1.95033549979517,1.96031072738924,1.84423563194035,9.54135338345865,1.64443340024066,0.689130659350195
8,"2020/4/9 10:00",8.83928571428571,8.5,8.26785714285714,NA,12,NA
8,"2020/4/9 11:00",6.93589743589744,9.3974358974359,11.1923076923077,NA,10.2692307692308,0
8,"2020/4/9 12:00",11.6181818181818,11.4727272727273,11.4909090909091,5,4.85454545454545,0.333333333333333
8,"2020/4/9 13:00",3.7,3.7,5.7,5,7.3,1
8,"2020/4/9 14:00",15.3636363636364,14.6727272727273,10.6727272727273,NA,8.69090909090909,0.333333333333333
8,"2020/4/9 15:00",0.908404263476727,0.992715282570355,1.25266467295453,24.5,0.934782608695652,0.213207547169811
8,"2020/4/9 16:00",1.10108366578955,1.16955549896726,1.20692640692641,9.60989010989011,0.962046232634468,0.582211926697435
8,"2020/4/9 17:00",0.788237332607243,1.00309413599347,0.78316294957796,3.80952380952381,0.874823634248373,0.524585500907062
8,"2020/4/9 18:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 19:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 20:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 21:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 22:00",NA,NA,NA,NA,NA,NA
8,"2020/4/9 23:00",NA,NA,NA,NA,NA,NA
8,"2020/4/10 00:00",NA,NA,NA,NA,NA,NA
8,"2020/4/10 01:00",NA,NA,NA,NA,NA,NA
8,"2020/4/10 02:00",1.85017580619699,1.60043628639906,1.66795160665337,7.04761904761905,1.06467084774466,0.539733130348017
8,"2020/4/10 03:00",9.73684210526316,12.05,8.99736842105263,2,7.73421052631579,0.333333333333333
8,"2020/4/10 04:00",4.25,8.02777777777778,18.4444444444444,NA,9.94444444444444,0
8,"2020/4/10 05:00",10.6380952380952,9.97142857142857,11.552380952381,NA,4.55238095238095,1.5
8,"2020/4/10 06:00",16.7,14.8,18.7,NA,16,1
8,"2020/4/10 07:00",15.9291666666667,13.5625,12.4291666666667,NA,8.91666666666667,0.3
